id,source,title,url,published_at,content_length,images_count,content
272,Bola.net,Membandingkan Prestasi Bojan Hodak dan Timur Kapadze: Siapa Paling Cocok untuk Latih Timnas Indonesia?,https://www.bola.net/tim_nasional/membandingkan-prestasi-bojan-hodak-dan-timur-kapadze-siapa-paling-cocok-untuk-latih-timnas-in-e23537.html,2025-11-12T11:25:00+0700,4282,2,"Membandingkan Prestasi Bojan Hodak dan Timur Kapadze: Siapa Paling Cocok untuk Latih Timnas Indonesia?
Ari Prayoga
12 November 2025, 11:25 WIB
12 November 2025, 11:25 WIB
Bojan Hodak ketika memimpin sesi latihan Persib Bandung (c) PERSIB.co.id/Sutanto Nurhadi Permana
Bola.net -
Rumor mengenai calon pelatih baru
Timnas Indonesia
kembali memanas. Kali ini, dua nama mencuat ke permukaan: pelatih
Persib Bandung
,
Bojan Hodak
, dan legenda sepak bola
Uzbekistan
,
Timur Kapadze
.
Kabar ini muncul sete..."
273,Bola.net,"Indra Sjafi Bakal Umumkan 23 Pemain Timnas Indonesia U-22 untuk SEA Games 2025 pada 26-27 November, 10 Nama Terpaksa Dicoret",https://www.bola.net/tim_nasional/indra-sjafi-bakal-umumkan-23-pemain-timnas-indonesia-u-22-untuk-sea-games-2025-pada-26-27-nov-3e9d66.html,2025-11-12T10:28:00+0700,3907,2,"Indra Sjafi Bakal Umumkan 23 Pemain Timnas Indonesia U-22 untuk SEA Games 2025 pada 26-27 November, 10 Nama Terpaksa Dicoret
Serafin Unus Pasi
12 November 2025, 10:31 WIB
12 November 2025, 10:28 WIB
Timnas Indonesia U-22 melakukan latihan perdana untuk persiapan SEA Games 2025 yang berlangsung di Stadion Madya, Senayan, Jakarta, Selasa (11/11/2025). (c) Bola.net/Bagaskara Lazuardi
Bola.net -
Timnas Indonesia U-22
terus mematangkan persiapan menuju
SEA Games 2025
di Thailand. Pemusatan latihan ta..."
274,Bola.net,1 Pemain Liga Yunani dan 2 Liga Filipina Tak Perlu Dinaturalisasi untuk Membela Timnas Indonesia U-22 di SEA Games 2025,https://www.bola.net/tim_nasional/1-pemain-liga-yunani-dan-2-liga-filipina-tak-perlu-dinaturalisasi-untuk-membela-timnas-indone-ba4fe6.html,2025-11-12T10:26:00+0700,2930,2,"1 Pemain Liga Yunani dan 2 Liga Filipina Tak Perlu Dinaturalisasi untuk Membela Timnas Indonesia U-22 di SEA Games 2025
Serafin Unus Pasi
12 November 2025, 10:28 WIB
12 November 2025, 10:26 WIB
Starting XI Timnas Indonesia U-23 dalam laga persahabatan versus India, Jumat (10/10/2025). (c) M Iqbal Ichsan
Bola.net -
Timnas Indonesia U-22
tengah menjalani pemusatan latihan (TC) di Jakarta sebagai bagian dari persiapan menuju
SEA Games 2025
di Thailand. Dalam TC kali ini, pelatih Indra Sjafri memang..."
275,SINDOnews,Malam Ini! Jadwal Indonesia vs Mali U-23: Hamidou Makalou Siap Tempur di Pakansari,https://sports.sindonews.com/read/1644565/11/malam-ini-jadwal-indonesia-vs-mali-u-23-hamidou-makalou-siap-tempur-di-pakansari-1763201491,,1400,1,"JAKARTA
- Jelang duel uji coba internasional, bintang Timnas Mali U-23, Hamidou Makalou, memastikan timnya siap tampil habis-habisan saat menghadapi
Timnas Indonesia U-23
.
Pertemuan pertama kedua tim akan berlangsung di Stadion Pakansari, Bogor, pada Sabtu (15/11/2025) pukul 20.00 WIB.
Dalam konferensi pers sehari sebelum pertandingan, Makalou menegaskan bahwa Mali datang dengan mentalitas penuh untuk meraih kemenangan, meski laga ini berstatus persahabatan.
“Saya merasa sangat baik,” ujar gela..."
276,SINDOnews,Membedah Strategi Terbaik Indra Sjafri untuk Timnas Indonesia U-23 Lawan Mali,https://sports.sindonews.com/read/1644537/11/membedah-strategi-terbaik-indra-sjafri-untuk-timnas-indonesia-u-23-lawan-mali-1763194298,,2049,1,"JAKARTA
- Pelatih
Timnas Indonesia U-23
,
Indra Sjafri sudah menganalisis kekuatan Mali U-23. Pelatih berusia 62 tahun itu mengungkapkan sudah punya strategi terbaik demi mengantar Timnas Indonesia U-23 merebut kemenangan.
Timnas Indonesia U-23 akan berhadapan dengan Mali di laga uji coba edisi pertama. Pertandingan itu akan berlangsung di Stadion Pakansari, Bogor, Jawa Barat pada Sabtu (15/11/2025) pukul 20.00 WIB.
Laga uji coba tersebut merupakan bagian dari persiapan Skuad Garuda menatap SEA ..."
277,SINDOnews,Jadwal Piala AFF 2026: Debut Pelatih Anyar Timnas Indonesia,https://sports.sindonews.com/read/1644401/11/jadwal-piala-aff-2026-debut-pelatih-anyar-timnas-indonesia-1763161906,,1974,1,"FEDERASI Sepak Bola Asia Tenggara (AFF) resmi mengumumkan jadwal kompetisi
Piala AFF 2026
.
Rencananya, turnamen bergengsi se-Asia Tenggara itu akan bergulir di pertengahan tahun, tepatnya 24 Juli sampai 26 Agustus 2026.
Biasanya, Piala AFF digelar di awal atau akhir bulan. Tapi pada edisi 2026, turnamen tersebut bakal digelar di pertengahan tahun pada periode Juli-Agustus. Untuk format kompetisi masih tetap sama seperti edisi sebelumnya.
Babak grup yang diikuti 10 negara akan dimulai pada 24 Ju..."
278,SINDOnews,"Bangun Era Baru Ekosistem Olahraga, Kemenpora Dorong Sport Tourism dan Sport Industry Gerakkan Ekonomi Tanah Air",https://sports.sindonews.com/read/1644399/51/bangun-era-baru-ekosistem-olahraga-kemenpora-dorong-sport-tourism-dan-sport-industry-gerakkan-ekonomi-tanah-air-1763161870,,4532,1,"JAKARTA
- Kementerian Pemuda dan Olahraga Republik Indonesia (
Kemenpora RI
) saat ini sedang fokus membangun ekosistem olahraga Indonesia menuju era baru, sebagai perwujudan dari Asta Cita Pemerintahan Presiden Prabowo Subianto.
Di bawah komando Menpora
Erick Thohir
,
Kemenpora kini tidak hanya bicara mengenai raihan prestasi, tetapi juga memaksimalkan kekuatan sport tourism atau wisata olahraga dan sport industri atau industri olahraga sebagai sumber pendapatan bagi negara, yang akan menggerak..."
279,SINDOnews,"Pengamat Kritik Kebijakan PSSI: Target 100 Besar, Tapi Absen di FIFA Matchday",https://sports.sindonews.com/read/1644223/11/pengamat-kritik-kebijakan-pssi-target-100-besar-tapi-absen-di-fifa-matchday-1763111463,,2786,1,"JAKARTA
- Keputusan PSSI melewatkan agenda internasional pada FIFA Matchday November menjadi sorotan. Pengamat sepak bola nasional, Haris Pardede, atau yang akrab disapa Bung Harpa, mengatakan langkah ini menunjukkan inkonsistensi federasi yang berambisi mengantar
Timnas Indonesia
tembus ranking 100 besar FIFA.
Dalam sebuah diskusi publik bertajuk 'Prabowo, Kembalikan
Shin Tae-yong
ke Timnas Indonesia' di Jakarta, Kamis (13/11/2025), Bung Harpa menekankan bahwa ketidakhadiran Timnas Indonesia di..."
280,SINDOnews,"Kisah Frank Van Kempen, Pergi Sebelum Sempat Latih Timnas Indonesia U-20",https://sports.sindonews.com/read/1644137/11/kisah-frank-van-kempen-pergi-sebelum-sempat-latih-timnas-indonesia-u-20-1763100700,,2765,1,"Mantan pelatih
Timnas Indonesia U-20
,
Frank Van Kempen merasa sedih karena belum sempat melatih skuad Garuda Nusantara. Van Kempen ikut pergi saat PSSI dan pelatih Timnas Indonesia senior, Patrick Kluivert sepakat untuk berpisah.
Frank Van Kempen ditunjuk
PSSI
sebagai pelatih Timnas Indonesia U-20 pada Juli 2025 silam. Dia dipercaya memimpin usai federasi memecat Indra Sjafri karena gagal meloloskan Timnas Indonesia U-20 ke Piala Dunia U-20 2025.
Van Kempen diharapkan bisa menjadi 'jembatan' an..."
281,SINDOnews,"Timur Kapadze Dianggap Tak Cocok Latih Kazakhstan, Segera Hengkang ke Indonesia?",https://sports.sindonews.com/read/1644071/11/timur-kapadze-dianggap-tak-cocok-latih-kazakhstan-segera-hengkang-ke-indonesia-1763089881,,2010,1,"Timur Kapadze disebut tidak cocok untuk melatih Timnas Kazakhstan. Hal ini disampaikan oleh jurnalis Kazakhstan, Didar Yesemov yang menilai Kapadze kurang pengalaman dan tidak akan kuat dengan tekanan media lokal.
Timur Kapadze menjadi komoditas panas pelatih tim nasional. Pelatih asal Uzbekistan itu dikaitkan dengan banyak tim nasional, termasuk Kazakhstan, Turki, hingga
Timnas Indonesia.
Media Kazakhstan terus menghembuskan Kapadze sebagai kandidat melatih tim nasional negara itu. Namun menuru..."
282,SINDOnews,Gol dari Tengah Lapangan Rizky Ridho Masuk Nominasi Puskas Award,https://sports.sindonews.com/read/1644009/11/gol-dari-tengah-lapangan-rizky-ridho-masuk-nominasi-puskas-award-1763082664,,1686,1,"Gol yang berhasil dicetak oleh bek Persija Jakarta,
Rizky Ridho
masuk dalam nominasi Puskas Award 2025. Berkat gol tersebut, Ridho sejajar dengan gelandang Arsenal Declan Rice, dan bintang Barcelona Lamine Yamal.
Puskas Award adalah penghargaan dari
FIFA
untuk mengapresiasi gol-gol indah para pemain sepak bola dari seluruh dunia. Nomenklatur penghargaan ini merupakan penghormatan untuk striker legendaris Real Madrid pada 1950-1960, Ferenc Puskas.
Ridho masuk dalam daftar kandidat setelah menceta..."
283,SINDOnews,"Kena Kartu Merah, Ronaldo Adu Mulut dengan Calon Pelatih Timnas Indonesia Heimir Hallgrimsson",https://sports.sindonews.com/read/1643969/11/kena-kartu-merah-ronaldo-adu-mulut-dengan-calon-pelatih-timnas-indonesia-heimir-hallgrimsson-1763075477,,2918,1,"DUBLIN
- Laga kualifikasi Piala Dunia 2026 di Aviva Stadium berubah panas ketika
Cristiano Ronaldo
harus meninggalkan lapangan lebih cepat setelah diganjar kartu merah lewat tinjauan VAR. Namun bukan hanya insiden sikutannya pada Dara O’Shea yang menyedot perhatian, melainkan juga momen adu mulutnya dengan pelatih Irlandia yang disebut-sebut sebagai kandidat pelatih Timnas Indonesia, Heimir Hallgrimsson, saat berjalan menuju lorong pemain.
Ketegangan sebenarnya sudah terasa sejak sebelum pertand..."
284,SINDOnews,"Timur Kapadze Tiba di Indonesia Pekan Depan, Resmi Jadi Pelatih Timnas?",https://sports.sindonews.com/read/1643927/11/timur-kapadze-tiba-di-indonesia-pekan-depan-resmi-jadi-pelatih-timnas-1763043119,,2801,1,"Pelatih asal Uzbekistan, Timur Kapadze, dilaporkan masuk dalam radar PSSI untuk menjadi pelatih
Timnas Indonesia
.
Di tengah rumor tersebut, Kapadze dilaporkan akan berkunjung ke Indonesia pada pekan depan.
Sebagaimana diketahui, nama Kapadze sedang hangat diperbincangkan oleh pencinta sepak bola Tanah Air. Juru taktik berusia 44 tahun itu dikabarkan menjadi salah satu sosok yang dikaitkan untuk menjadi pengganti Patrick Kluivert di kursi pelatih kepala Timnas Indonesia.
Kabar semakin berhembus ..."
285,SINDOnews,Indonesia Rally Team Kembali Ikut Reli Dunia Lewat Shannons Adelaide Rally 2025,https://sports.sindonews.com/read/1643771/49/indonesia-rally-team-kembali-ikut-reli-dunia-lewat-shannons-adelaide-rally-2025-1763021464,,2527,1,"Setelah hampir 30 tahun absen dari ajang
reli
internasional, Indonesia Rally Team (IRT) akhirnya kembali ke lintasan dunia! Mereka akan tampil di Shannons Adelaide Rally 2025 di Australia Selatan, sebuah langkah besar yang menandai kembalinya semangat reli Indonesia ke panggung global.
Kalau dulu di era 90-an nama IRT sering terdengar di Rally Australia dan Rally New Zealand, kini mereka hadir lagi dengan wajah baru, semangat baru, dan mimpi besar: mengibarkan Merah Putih di jalur reli dunia.
IR..."
286,SINDOnews,Timnas Indonesia Tiba di Tanah Air usai Berjuang di Piala Dunia U-17 2025,https://sports.sindonews.com/read/1643721/11/timnas-indonesia-tiba-di-tanah-air-usai-berjuang-di-piala-dunia-u-17-2025-1763014296,,1948,1,"JAKARTA
- Ketua Umum PSSI, Erick Thohir menyambut hangat kedatangan
Timnas Indonesia U-17
di Bandara Soekarno-Hatta, Tangerang, Banten pada Kamis (13/11/2025). Erick mengapresiasi perjuangan Garuda Muda di Piala Dunia U-17 2025.
Langkah Timnas Indonesia U-17 terhenti di babak grup Piala Dunia U-17 2025. Pasukan Nova Arianto finis di peringkat ketiga Grup H dengan koleksi tiga poin dari empat pertandingan di turnamen itu.
Sempat kalah dari Zambia U-17 (1-3) dan Brasil U-17 (0-4), Timnas Indonesia..."
287,SINDOnews,"Timur Kapadze Bersedia Latih Timnas Indonesia, Tunggu Tawaran Resmi dari PSSI",https://sports.sindonews.com/read/1643619/11/timur-kapadze-bersedia-latih-timnas-indonesia-tunggu-tawaran-resmi-dari-pssi-1762996264,,2423,1,"TASHKENT
- Pelatih asal Uzbekistan, Timur Kapadze menyatakan siap melatih
Timnas Indonesia
. Kapadze mengatakan, saat ini tinggal menunggu tawaran resmi dari Federasi Sepak Bola Indonesia (PSSI) untuk mewujudkan hal itu.
“Saya siap melatih tim nasional Indonesia, insya Allah. Saya sekarang bebas, jadi saya menunggu tawaran,” kata Timur Kapadze dilansir dari Gazeta Uzbekistan, Kamis (13/11/2025).
Timur Kapadze belum lama ini meninggalkan jabatan asisten pelatih Timnas Uzbekistan. Pelatih berusia ..."
288,SINDOnews,"Heimir Hallgrimsson Tepis Rumor Latih Timnas Indonesia, Siapkan Irlandia Lolos ke Piala Dunia 2026",https://sports.sindonews.com/read/1643611/11/heimir-hallgrimsson-tepis-rumor-latih-timnas-indonesia-siapkan-irlandia-lolos-ke-piala-dunia-2026-1762992708,,2062,1,"DUBLIN
- Pelatih asal Islandia, Heimir Hallgrimsson menepis rumor akan melatih
Timnas Indonesia
. Hallgrimsson menegaskan, fokusnya saat ini adalah mengawal Timnas Republik Irlandia untuk lolos ke Piala Dunia 2026.
Belakangan ini, santer dikabarkan Hallgrimsson akan menjadi pelatih Timnas Indonesia. Kabar itu dihembuskan oleh media Irlandia, Irish Examiner. Media itu menuliskan, Hallgrimsson berminat untuk melatih Skuad Garuda.
Namun demikian, Hallgrimsson menepis kabar ini. Pelatih berusia 58 t..."
289,SINDOnews,"Jejak Ciamik Heimir Hallgrimsson, Calon Pelatih Timnas Indonesia yang Loloskan Islandia ke Piala Dunia",https://sports.sindonews.com/read/1643589/11/jejak-ciamik-heimir-hallgrimsson-calon-pelatih-timnas-indonesia-yang-loloskan-islandia-ke-piala-dunia-1762989069,,3695,1,"JAKARTA
- Nama Heimir Hallgrimsson mendadak mencuat sebagai calon pelatih
Timnas Indonesia
.
Pelatih asal Islandia yang kini menukangi Timnas Irlandia itu dikabarkan masuk radar PSSI untuk mengisi kursi yang ditinggalkan Patrick Kluivert.
Kabar ini pertama kali diberitakan oleh media Irlandia,
Irish Examiner,
yang melaporkan bahwa
PSSI
tengah mempertimbangkan Hallgrimsson sebagai kandidat kuat jika masa jabatannya bersama Irlandia berakhir bulan ini.
“Heimir Hallgrímsson dikabarkan menarik minat..."
290,SINDOnews,Media Asing Bocorkan PSSI Bidik Pelatih Timnas Irlandia Heimir Hallgrimsson,https://sports.sindonews.com/read/1643581/11/media-asing-bocorkan-pssi-bidik-pelatih-timnas-irlandia-heimir-hallgrimsson-1762985483,,2163,1,"NAMA pelatih
Timnas Irlandia
,
Heimir Hallgrimsson, tiba-tiba mencuat dalam bursa pelatih Timnas Indonesia. Juru taktik berpaspor Islandia itu dilaporkan masuk dalam radar PSSI untuk mengisi kursi pelatih kepada Skuad Garuda yang sedang kosong.
Kabar tersebut dilaporkan oleh media asal Irlandia, Irish Examiner Dalam artikelnya disebut kalau eks pelatih Jamaika itu menarik perhatian PSSI yang kebetulan saat ini sedang mencari sosok juru racik baru untuk Timnas Indonesia.
“Heimir Hallgrímsson dika..."
291,SINDOnews,"Resmi, Timur Kapadze Jadi Kandidat Pelatih Timnas Indonesia",https://sports.sindonews.com/read/1643403/11/resmi-timur-kapadze-jadi-kandidat-pelatih-timnas-indonesia-1762938672,,2220,1,"JAKARTA
- Setelah sempat sunyi soal sosok pengganti Patrick Kluivert, teka-teki pelatih baru
Timnas Indonesia
mulai menemui titik terang. Ketua Badan Tim Nasional (BTN), Sumardji, akhirnya membenarkan bahwa Timur Kapadze, pelatih asal Uzbekistan, masuk dalam daftar kandidat pelatih kepala Skuad Garuda.
Meski demikian, Sumardji menegaskan bahwa PSSI belum mengambil keputusan resmi terkait siapa yang akan menukangi tim Merah Putih selanjutnya.
“Belum ada pembicaraan apa-apa (soal Timur Kapadze lat..."
292,SINDOnews,Mauro Zijlstra Rasakan Jet Lag Gabung TC Timnas Indonesia U-23 Proyeksi SEA Games 2025,https://sports.sindonews.com/read/1643345/11/mauro-zijlstra-rasakan-jet-lag-gabung-tc-timnas-indonesia-u-23-proyeksi-sea-games-2025-1762931506,,1545,1,"JAKARTA
- Mauro Zijlstra sudah bergabung dengan pemusatan latihan (TC)
Timnas Indonesia U-23
. Mauro mengaku sedikit 'jet lag' setelah perjalanan panjang dari Belanda.
Mauro Zijlstra merupakan satu dari 30 pemain yang dipanggil untuk TC Timnas Indonesia U-23. Pemusatan latihan ini digelar sebagai persiapan menjelang
SEA Games Thailand 2025
.
Multi-ajang olahraga itu akan berlangsung pada 9 - 20 Desember 2025 mendatang. Pemusatan latihan pun sudah dimulai. Sesi pertama berlangsung di Stadion Mady..."
293,SINDOnews,"STY Angkat Topi, Mantan Tangan Kanannya Cetak Sejarah Timnas Indonesia di Piala Dunia U-17",https://sports.sindonews.com/read/1643249/11/sty-angkat-topi-mantan-tangan-kanannya-cetak-sejarah-timnas-indonesia-di-piala-dunia-u-17-1762917116,,2226,1,"Mantan pelatih Timnas Indonesia, Shin Tae-yong (STY) ‘angkat topi’ untuk perjuangan Nova Arianto dan
Timnas Indonesia U-17
di Piala Dunia U-17 2025. Shin mengatakan, berjuang di kompetisi sekelas Piala Dunia memang tidak mudah.
Perjalanan Timnas Indonesia U-17 terhenti di fase grup Piala Dunia U-17 2025.
Skuad Garuda Muda dipastikan tak lolos fase gugur karena finis di posisi ketiga klasemen akhir Grup H. Mereka tak masuk dalam daftar delapan tim peringkat ketiga terbaik yang juga lolos ke babak..."
294,SINDOnews,Ivar Jenner dan Rafael Struick Targetkan Emas untuk Timnas Indonesia U-23 di SEA Games,https://sports.sindonews.com/read/1643241/11/ivar-jenner-dan-rafael-struick-targetkan-emas-untuk-timnas-indonesia-u-23-di-sea-games-1762917073,,2492,1,"JAKARTA
- Dua bintang
Timnas Indonesia U-23
, Ivar Jenner dan Rafael Struick mempunyai target yang sama di
SEA Games Thailand
2025. Keduanya menargetkan medali emas untuk Timnas Indonesia U-23 di ajang tersebut.
Timnas Indonesia U-23 sedang melakoni pemusatan latihan untuk persiapan SEA Games Thailand 2025. Multi-ajang olahraga tersebut akan berlangsung di Thailand pada 9 – 20 Desember 2025 mendatang.
Skuad Garuda berstatus sebagai juara bertahan cabang olahraga (cabor) sepak bola putra di SEA G..."
295,SINDOnews,Nova Arianto Minta Maaf Gagal Bawa Timnas Indonesia U-17 ke Fase Gugur Piala Dunia U-17 2025,https://sports.sindonews.com/read/1643239/11/nova-arianto-minta-maaf-gagal-bawa-timnas-indonesia-u-17-ke-fase-gugur-piala-dunia-u-17-2025-1762917089,,2160,1,"AL RAYYAN
- Pelatih
Timnas Indonesia U-17
,
Nova Arianto meminta maaf kepada semua pihak karena gagal membawa Timnas Indonesia U-17 ke fase gugur
Piala Dunia U-17 2025.
Namun di sisi lain, Nova merasa bersyukur bisa mengawal proses para pemain muda masa depan Timnas Indonesia.
Perjalanan Timnas Indonesia U-17 terhenti di fase grup Piala Dunia U-17 2025. Skuad Garuda Muda dipastikan tak lolos fase gugur karena finis di posisi ketiga klasemen akhir Grup H. Mereka tak masuk dalam daftar delapan tim..."
296,SINDOnews,16 Negara Dipastikan Tersingkir dari Piala Dunia U-17 2025: Termasuk Indonesia,https://sports.sindonews.com/read/1643199/11/16-negara-dipastikan-tersingkir-dari-piala-dunia-u-17-2025-termasuk-indonesia-1762906281,,1569,1,"Sebanyak 16 negara harus mengakhiri perjalanan mereka di
Piala Dunia U-17 2025
setelah gagal menembus babak 32 besar.
Fase penyisihan grup yang rampung pada Selasa (11/11) menghasilkan 32 tim yang melaju ke babak gugur, sementara sisanya harus pulang lebih awal.
Enam tim menjadi rombongan terakhir yang dipastikan angkat koper pada hari penutupan fase grup, yakni Indonesia, Arab Saudi, Chile, Panama, Tajikistan, dan Selandia Baru.
Harapan Timnas Indonesia U-17 untuk lolos pupus setelah laga Parag..."
297,SINDOnews,Timnas Indonesia Tersingkir dari Piala Dunia U-17 2025 usai Republik Ceko Ditekuk AS,https://sports.sindonews.com/read/1643189/11/timnas-indonesia-tersingkir-dari-piala-dunia-u-17-2025-usai-republik-ceko-ditekuk-as-1762906301,,1516,1,"PUPUS sudah harapan
Timnas Indonesia U-17
untuk melaju ke babak 32 besar
Piala Dunia U-17 2025
.
Skuad Garuda Muda dipastikan gagal melaju ke babak tersebut.
Kepastian tersebut didapat setelah berakhirnya pertandingan di Grup I yang mempertemukan Republik Ceko kontra Amerika Serikat. Di mana, Republik Ceko menelan kekalahan dengan skor tipis 0-1 di Aspire Zone, Al Rayyan, Doha, Selasa (11/11) malam WIB.
Tanda-tanda Timnas Indonesia U-17 gagal lolos sebetulnya sudah terendus ketika Uganda secara ..."
298,SINDOnews,3 Wajah Baru Ikut Latihan Timnas Indonesia U-22 Jelang Lawan Mali: Ada Luke Keet!,https://sports.sindonews.com/read/1643031/11/3-wajah-baru-ikut-latihan-timnas-indonesia-u-22-jelang-lawan-mali-ada-luke-keet-1762859468,,2314,1,"JAKARTA
-
Timnas Indonesia U-22
menggelar latihan perdana secara terbuka menjelang menghadapi Mali dalam laga uji coba internasional. Menariknya, skuad Garuda Muda kedatangan tiga pemain tambahan diaspora yakni Reycredo Beremanda, Muhammad Mishbah, dan Luke Xavier Keet.
Timnas Indonesia U-22 menggelar pemusatan latihan (TC) lanjutan dalam persiapan menuju
SEA Games 2025
Thailand pada Desember mendatang. Latihan tersebut berlangsung di Stadion Madya, Senayan, Selasa (11/11/2025) sore WIB.
Berdasa..."
299,SINDOnews,Kevin Diks dan Maarten Paes Soroti Kemenangan Perdana Timnas Indonesia di Piala Dunia U-17,https://sports.sindonews.com/read/1642907/11/kevin-diks-dan-maarten-paes-soroti-kemenangan-perdana-timnas-indonesia-di-piala-dunia-u-17-1762837882,,1450,1,"Pemain-pemain
Timnas Indonesia
senior turut menyambut baik tim U-17 raih kemenangan perdana dalam Piala Dunia U-17. Sebab, itu raihan tiga poin perdana Skuad Garuda Muda -julukan Timnas Indonesia U-17.
Tim asuhan Nova Arianto itu meraih kemenangan 2-1 atas Honduras. Pertemuan kedua tim itu dalam laga pamungkas Grup H di Aspire Zone, Al Rayyan, Qatar pada Senin (10/11/2025) malam WIB.
Maarten Paes dan Kevin Diks turut memberikan komentar di kolom Instagram Timnas Indonesia @timnasindonesia. Itu m..."
300,SINDOnews,10 Negara Gugur di Fase Grup Piala Dunia U-17 2025: Ada Timnas Indonesia?,https://sports.sindonews.com/read/1642835/11/10-negara-gugur-di-fase-grup-piala-dunia-u-17-2025-ada-timnas-indonesia-1762827077,,1734,1,"Babak penyisihan grup
Piala Dunia U-17 2025
resmi berakhir pada Senin (10/11), dan sebanyak 10 negara dipastikan tersingkir dari turnamen bergengsi yang digelar di Qatar tersebut. Kompetisi kini memasuki fase gugur, di mana hanya tim-tim terbaik yang melangkah ke babak 32 besar (fase gugur).
Sementara sejumlah tim sudah memastikan tiket kelolosan, beberapa lainnya masih harus menunggu hasil perhitungan peringkat ketiga terbaik — termasuk
Timnas Indonesia U-17
, yang baru saja menumbangkan Hondur..."
301,SINDOnews,Skenario Sulit Timnas Indonesia Lolos ke Babak 32 Besar Piala Dunia U-17 2025,https://sports.sindonews.com/read/1642773/11/skenario-sulit-timnas-indonesia-lolos-ke-babak-32-besar-piala-dunia-u-17-2025-1762819910,,2475,1,"AL RAYYAN
-
Timnas Indonesia U-17
masih harap-harap cemas lolos ke fase gugur Piala Dunia U-17 2025. Tim besutan Nova Arianto itu masih memiliki peluang untuk lolos dengan skenario sulit sebagai salah satu dari delapan tim peringkat tiga terbaik.
Timnas Indonesia U-17 baru saja berhasil menumbangkan Honduras U-17 2-1 di laga terakhir Grup H Piala Dunia U-17 2025. Hasil manis itu diraih di Aspire Zone, Al Rayyan, Qatar pada Senin (10/11/2025) malam WIB.
Dalam laga tersebut, dua gol untuk Garuda M..."
302,SINDOnews,"Timnas Indonesia U-17 Cetak Kemenangan Bersejarah di Piala Dunia U-17, Begini Pesan Nova Arianto",https://sports.sindonews.com/read/1642765/11/timnas-indonesia-u-17-cetak-kemenangan-bersejarah-di-piala-dunia-u-17-begini-pesan-nova-arianto-1762816317,,2202,1,"AL RAYYAN
- Pelatih Timnas Indonesia U-17,
Nova Arianto
mempunyai pesan penting usai anak asuhnya berhasil membuat sejarah dengan meraih kemenangan perdana di ajang Piala Dunia U-17. Nova berharap, Putu Panji dan kolega tak cepat puas dengan pencapaian ini.
Kemenangan perdana di Piala Dunia U-17 diraih setelah Garuda Muda membungkam Honduras U-17 dengan skor 2-1. Hasil manis itu diraih dalam laga terakhir Grup H Piala Dunia U-17 2025.
Timnas Indonesia U-17
mampu menumbangkan Honduras di Aspire Z..."
303,SINDOnews,"Timnas Indonesia Bungkam Honduras 2-1, Peluang Lolos Masih Terbuka",https://sports.sindonews.com/read/1642747/11/timnas-indonesia-bungkam-honduras-2-1-peluang-lolos-masih-terbuka-1762791119,,2099,1,"Timnas Indonesia U-17
menutup fase grup Piala Dunia U-17 2025 dengan kemenangan penting. Dalam laga pamungkas Grup H melawan Honduras, Garuda Muda menang tipis 2-1 di Aspire Zone – Pitch 2, Doha, Qatar, Senin (10/11/2025) malam WIB.
Seluruh gol tercipta di paruh kedua pertandingan. Skuad asuhan Nova Arianto membuka keunggulan lewat eksekusi penalti Evandra Florasta. Honduras sempat menyamakan kedudukan melalui tendangan 12 pas Luis Suazo, namun Fadly Alberto memastikan kemenangan Indonesia lewat..."
304,SINDOnews,"Pengurus Cabor Incar 120 Emas di SEA Games 2025, di Atas Target Pemerintah",https://sports.sindonews.com/read/1642649/51/pengurus-cabor-incar-120-emas-di-sea-games-2025-di-atas-target-pemerintah-1762773105,,2591,1,"JAKARTA
- Menteri Pemuda dan Olahraga Republik Indonesia (Menpora RI),
Erick Thohir
, menyampaikan bahwa seluruh federasi cabang olahraga memiliki keyakinan dapat meraih 120 medali emas di SEA Games 2025. Jumlah tersebut melebihi target yang dicanangkan oleh pemerintah, dalam hal ini Kemenpora.
Kabar itu disampaikan oleh Erick setelah melihat evaluasi laporan dari Deputi Bidang Peningkatan Prestasi Kemenpora RI, Surono. Dia menyadari jumlah tersebut sangat berbeda dengan perhitungan dari Kemenpo..."
305,SINDOnews,Benarkah Komunitas Suporter Arab Saudi Monopoli Penjualan Tiket Timnas Indonesia?,https://sports.sindonews.com/read/1642633/11/benarkah-komunitas-suporter-arab-saudi-monopoli-penjualan-tiket-timnas-indonesia-1762773068,,3128,1,"Komunitas resmi suporter
Timnas Indonesia
di Arab Saudi, Garuda Saudi dituduh memonopoli penjualan tiket laga Kualifikasi Piala Dunia 2026 Zona Asia antara Timnas Indonesia vs Arab Saudi yang digelar di Jeddah, 8 Oktober lalu. Mereka memberikan klarifikasi soal tuduhan itu.
Isu tersebut muncul setelah penggiat sepak bola Indonesia, Haris Pardede atau Bung Harpa yang menyoroti dugaan monopoli distribusi tiket bagi suporter Timnas Indonesia. Pernyataan itu dalam dalam podcast Peluit Akhir yang tay..."
